1.490996747444E12, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
44.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
36.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
76.0, 648.0, -674.0, 0.0, 0.0, 15.29500756429652, 7.699411188815482
80.0, 2006.0, -1974.0, 0.0, 0.0, 14.879396984924623, 22.147121191786887
62.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
46.0, 0.0, -2458.0, 0.0, 0.0, 30.0, 14.110006851894573
73.0, 2461.0, 0.0, 0.0, 0.0, 0.0, 14.126539094647812
66.0, 2756.0, -2795.0, 0.0, 0.0, 15.105386416861826, 29.582500943245133
65.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
52.0, 2768.0, -2957.0, 0.0, 0.0, 15.495196506550219, 30.34766456051666
67.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
66.0, 2767.0, -3102.0, 0.0, 0.0, 15.856193559379792, 30.971994179538353
39.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
61.0, 2880.0, 0.0, 0.0, 0.0, 0.0, 16.410983008800088
55.0, 0.0, -2794.0, 0.0, 0.0, 30.0, 15.94620119140308
56.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
64.0, 2685.0, -2148.0, 0.0, 0.0, 13.333333333333334, 26.300820864092657
