74.0, 788.0, 0.0, 0.0, 0.0, 0.0, 4.607231649327982
32.0, 0.0, -877.0, 0.0, 0.0, 30.0, 5.124959992299994
40.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
23.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
31.0, 218.0, 0.0, 0.0, 0.0, 0.0, 1.2771321930201887
23.0, 0.0, -319.0, 0.0, 0.0, 30.0, 1.8684779780284426
23.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
24.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
30.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
25.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.16406205160648882
23.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
28.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
27.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
24.0, -32.0, 0.0, 0.0, 0.0, 30.0, -0.18749933067891544
23.0, 0.0, 29.0, 0.0, 0.0, 0.0, -0.16992137682828748
24.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
33.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
27.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
23.0, -4.0, 0.0, 0.0, 0.0, 30.0, -0.023437498692723987
26.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
26.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
2111.0, 5388.0, -4311.0, 0.0, 0.0, 13.334364367460562, 44.766200434293154
45.0, 0.0, 24380.0, 0.0, 0.0, 0.0, -68.14496378434401
38.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
66.0, -25617.0, 653.0, 0.0, 0.0, 29.25428245146555, -69.58322833528959
53.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
68.0, -1269.0, 1121.0, 0.0, 0.0, 15.92887029288703, -13.734637025525462
42.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
56.0, -1006.0, 0.0, 0.0, 0.0, 30.0, -5.873866252564602
25.0, 0.0, 1045.0, 0.0, 0.0, 0.0, -6.099895634344115
33.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
47.0, -843.0, 0.0, 0.0, 0.0, 30.0, -4.927270541799093
53.0, 0.0, 729.0, 0.0, 0.0, 0.0, -4.2635971359161635
56.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
63.0, -967.0, 1185.0, 0.0, 0.0, 13.480483271375464, -12.411523295891948
38.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
44.0, -1130.0, 0.0, 0.0, 0.0, 30.0, -6.591854782812231
43.0, 0.0, 860.0, 0.0, 0.0, 0.0, -5.026130264279009
42.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
45.0, -744.0, 949.0, 0.0, 0.0, 13.183697578263438, -9.822547981361751
49.0, 0.0, 0.0, 0.0, 0.0, 2.147483647E9, 0.0
56.0, -1071.0, 0.0, 0.0, 0.0, 30.0, -6.2504765181715385
61.0, 0.0, 946.0, 0.0, 0.0, 0.0, -5.525772593836841
